docID, likelihood 
47514, -651.9998663988 
47515, -811.3638164717 
47516, -694.5638423380 
47517, -585.8596665101 
47518, -547.5730172697 
47519, -535.3706523450 
47520, -714.9662638005 
47521, -658.1783585099 
47522, -698.1736657015 
47523, -584.2987857165 
47524, -555.2215203083 
47525, -595.9663630804 
47526, -545.2447498890 
47527, -707.0736938243 
47528, -699.1636303747 
47529, -810.2838335127 
47530, -709.1462186453 
47531, -944.8695442649 
47532, -756.5356989160 
47533, -782.6763019564 
47534, -797.5025338744 
47535, -922.1759543386 
47536, -1008.4141664048 
47537, -687.4977425232 
47538, -639.2124444110 
47539, -788.1300013542 
47540, -805.9691311558 
47541, -603.4504773908 
47542, -836.1071099438 
47543, -496.7974554931 
47544, -603.2612699134 
47545, -782.8178362693 
47546, -936.6451475270 
47547, -795.0901863764 
47548, -653.1062331246 
47549, -502.7401705290 
47550, -581.7723826474 
47551, -782.5757459978 
47552, -760.5571975199 
47553, -576.3227261656 
47554, -503.0396242588 
47555, -639.7180723750 
47556, -491.5957170090 
47557, -722.1840982977 
47558, -710.5524790504 
47559, -581.4139967748 
47560, -770.9745236238 
47561, -583.0719645839 
47562, -790.2041685027 
47563, -854.0562717485 
47564, -935.7405359458 
47565, -691.0453888377 
47566, -648.1670057697 
47567, -910.8652575559 
47568, -793.6172069393 
47569, -785.8283794981 
47570, -602.8288993766 
47571, -599.6852555921 
47572, -968.5527413887 
47573, -881.1868550919 
47574, -880.8015785542 
47575, -813.0905632539 
47576, -699.8812593930 
47577, -957.4432025008 
47578, -1146.3301308770 
47579, -954.5893422676 
47580, -678.7612260956 
47581, -588.8792396843 
47582, -720.2628099625 
47583, -1125.1173456414 
47584, -814.2153307397 
47585, -711.8660164101 
47586, -612.3100469091 
47587, -795.4158754662 
47588, -953.1308115238 
47589, -723.9959461112 
47590, -540.5084611932 
47591, -519.0967975543 
47592, -653.0135125836 
47593, -735.5904709954 
47594, -1006.7768076186 
47595, -1109.0394589330 
47596, -927.6454493873 
47597, -808.4782077084 
47598, -1049.4641714290 
47599, -797.4373052940 
47600, -919.3920746586 
47601, -1080.1074406563 
47602, -1028.6261817342 
47603, -868.1895547373 
47604, -1086.6715387918 
47605, -790.9020422183 
47606, -850.2118453609 
47607, -1008.3104748840 
47608, -710.5456780997 
47609, -895.8013463407 
47610, -881.7991052826 
47611, -885.0186231431 
47612, -952.5282024944 
47613, -838.7822421967 
47614, -920.5481428767 
47615, -1086.6097714087 
47616, -999.0618797551 
47617, -897.8539766143 
47618, -856.9168820389 
47619, -836.2689580082 
47620, -683.1132655523 
47621, -906.5457117334 
47622, -884.0202753783 
47623, -664.5492756041 
47624, -561.6748885943 
47625, -655.2192789549 
47626, -646.4286722153 
47627, -513.6697276359 
47628, -535.9115709773 
47629, -549.5494789017 
47630, -978.2764139167 
47631, -728.2565397147 
47632, -584.1021884276 
47633, -643.5209630427 
47634, -834.4700305086 
47635, -480.6449495901 
47636, -909.9680570128 
47637, -576.1936823749 
47638, -677.5408624372 
47639, -576.1525360523 
47640, -1375.7503651458 
47641, -734.1218402037 
47642, -867.0720694038 
47643, -961.5514500143 
47644, -636.4497517154 
47645, -787.1411018924 
47646, -608.2547954087 
47647, -835.4819661701 
47648, -649.7830450262 
47649, -829.1796241751 
47650, -1028.9024146244 
47651, -753.2239302831 
47652, -465.0167605291 
47653, -335.6856675406 
47654, -609.5641195566 
47655, -508.6111725611 
47656, -453.3664346486 
47657, -1055.8964671623 
47658, -1022.2593200368 
47659, -1328.8923930288 
47660, -1157.4462482843 
47661, -604.1057144542 
47662, -823.2701895830 
47663, -1041.7597973036 
47664, -901.2748829889 
47665, -935.7987182847 
47666, -903.6111079480 
47667, -975.0696382645 
47668, -812.4796661680 
47669, -831.5928685930 
47670, -730.9583225502 
47671, -913.4613494206 
47672, -648.3993800415 
47673, -697.6707473476 
47674, -637.5778394811 
47675, -729.3635865578 
47676, -838.8914867701 
47677, -878.5453702894 
47678, -574.5956367507 
47679, -740.0837507580 
47680, -980.3204413042 
47681, -866.0522449891 
47682, -1054.3958640810 
47683, -541.6087801417 
47684, -695.7302903014 
47685, -669.2824988285 
47686, -1040.1667437525 
47687, -680.9543976275 
47688, -836.7963110537 
47689, -803.0218916359 
47690, -949.6015392812 
47691, -842.8654993065 
47692, -791.3204148896 
47693, -938.5950176586 
47694, -692.3660198920 
47695, -710.3931231089 
47696, -887.3073662006 
47697, -840.7270916512 
47698, -676.4331507035 
47699, -477.3177928856 
47700, -733.1959074397 
47701, -843.0448128125 
47702, -653.3037762988 
47703, -567.3887423410 
47704, -473.9281429466 
47705, -752.6598051536 
47706, -671.4468956863 
47707, -805.2654288723 
47708, -626.0331155971 
47709, -593.4521216963 
47710, -644.9230150445 
47711, -683.9109044662 
47712, -697.6753997996 
47713, -595.4153083557 
47714, -568.2826566234 
47715, -705.9224523144 
47716, -627.4336393866 
47717, -696.1157836516 
47718, -574.2270336458 
47719, -469.7023953832 
47720, -926.1921123928 
47721, -659.5505472889 
47722, -747.8058997186 
47723, -681.0963998417 
47724, -788.2647580300 
47725, -1018.4418751937 
47726, -560.2475959792 
47727, -577.0907828579 
47728, -680.5518021208 
47729, -837.9949694362 
47730, -894.1350499510 
47731, -636.3376073280 
47732, -779.6318296874 
47733, -629.6174885905 
47734, -711.8257726506 
47735, -538.2498014906 
47736, -847.7081961009 
47737, -411.9505214218 
47738, -699.9188740179 
47739, -910.4979382229 
47740, -1018.1200590700 
47741, -911.2550977285 
47742, -628.4428332528 
47743, -673.7128690462 
47744, -1038.6293686313 
47745, -758.3853906523 
47746, -684.0354355987 
47747, -725.2539082422 
47748, -848.1771957662 
47749, -734.8440380645 
47750, -550.5618733175 
47751, -440.9776858229 
47752, -563.0851909132 
47753, -710.6541114362 
47754, -738.3530726293 
47755, -651.7063027114 
47756, -525.0224345927 
47757, -555.6170684091 
47758, -965.7295938596 
47759, -699.0192498249 
47760, -746.2411445058 
47761, -584.4767436131 
47762, -543.3427650974 
47763, -509.7768866049 
47764, -837.1878806105 
47765, -733.4384789720 
47766, -646.0817378582 
47767, -534.2065954444 
47768, -652.2692867219 
47769, -660.4402251642 
47770, -623.0695007524 
47771, -683.4929694890 
47772, -666.4683529194 
47773, -589.9277442255 
47774, -623.4538769106 
47775, -700.0283425909 
47776, -803.2858419532 
47777, -711.4371978652 
47778, -805.9785640832 
47779, -559.1971866707 
47780, -611.4989398137 
47781, -633.7861528083 
47782, -817.6405129105 
47783, -726.2705012960 
47784, -864.0817275437 
47785, -909.3596969917 
47786, -788.9557185534 
47787, -887.7462993470 
47788, -1139.9222790865 
47789, -750.5583623257 
47790, -910.0825950705 
47791, -748.8591804551 
47792, -808.2657139268 
47793, -781.0419681734 
47794, -1375.6324286817 
47795, -496.9087206151 
47796, -785.0145088118 
47797, -887.8570800192 
47798, -565.3421694740 
47799, -751.4154770304 
47800, -578.2852154198 
47801, -894.7320491288 
47802, -847.3063414436 
47803, -593.1809260173 
47804, -740.7622822627 
47805, -550.7920105628 
47806, -521.2295548244 
47807, -1232.3894033743 
47808, -948.2738247779 
47809, -991.1720725722 
47810, -597.2000258328 
47811, -417.1371161332 
47812, -591.2436902790 
47813, -807.0971713197 
47814, -828.2619461327 
47815, -713.5612289815 
47816, -632.1803577534 
47817, -918.8779109198 
47818, -787.7579233548 
47819, -819.2943151531 
47820, -593.7546726198 
47821, -480.6448661757 
47822, -674.3206525941 
47823, -592.1901322127 
47824, -793.2126145331 
47825, -863.6905802885 
47826, -544.5162025145 
47827, -522.4394755793 
47828, -495.4926609584 
47829, -523.3393985664 
47830, -576.1956301841 
47831, -635.8374372864 
47832, -838.7020963341 
47833, -473.9292474246 
47834, -823.3602055116 
47835, -734.2250732368 
47836, -859.5633605123 
47837, -621.7367759435 
47838, -344.8933238290 
47839, -595.6843757890 
47840, -766.2250649661 
47841, -723.0300149313 
47842, -773.2105125531 
47843, -445.0352230015 
47844, -696.5688715095 
47845, -697.5040961995 
47846, -910.0424337535 
47847, -639.1569462808 
47848, -664.5678817860 
47849, -679.8986865271 
47850, -727.9630079040 
47851, -827.3146028971 
47852, -922.6247161425 
47853, -681.5667836699 
47854, -915.8096700941 
47855, -765.6589565135 
47856, -772.0734819242 
47857, -982.2215021842 
47858, -804.9196232064 
47859, -475.7051441310 
47860, -810.1695835850 
47861, -591.7618962770 
47862, -710.5634281766 
47863, -636.3110833044 
47864, -632.6110322112 
47865, -726.4311578306 
47866, -890.7958624566 
47867, -730.6242058254 
47868, -700.7791001129 
47869, -545.7199488484 
47870, -720.0430342712 
47871, -726.9444295652 
47872, -877.4559146486 
47873, -1014.9786427966 
47874, -818.2605602944 
47875, -593.4813302948 
47876, -683.5110827089 
47877, -868.2406994918 
47878, -817.4982297366 
47879, -693.1611608620 
47880, -786.9174049454 
47881, -842.5232588126 
47882, -874.9579224290 
47883, -733.5298159168 
47884, -802.6379105945 
47885, -775.5766694402 
47886, -744.3777622001 
47887, -622.5086482351 
47888, -918.2672441932 
47889, -920.9388391098 
47890, -764.2410973768 
47891, -552.1216062901 
47892, -373.5783945466 
47893, -621.2822334543 
47894, -948.1336729190 
47895, -667.4967829222 
47896, -732.6060734029 
47897, -783.8544037079 
47898, -830.2745605477 
47899, -710.0425695880 
47900, -827.7680846944 
47901, -733.5032817197 
47902, -612.4596886399 
47903, -641.7439823779 
47904, -813.4358408882 
47905, -833.5270512812 
47906, -623.5203353829 
47907, -625.8798737314 
47908, -735.9912085103 
47909, -777.3692883307 
47910, -616.2366585923 
47911, -543.2954580311 
47912, -594.5321778295 
47913, -535.8248413055 
47914, -802.3009515380 
47915, -750.9421593881 
47916, -835.3891158131 
47917, -677.0370371325 
47918, -574.8198994624 
47919, -725.8835976050 
47920, -724.7101275747 
47921, -612.5611514285 
47922, -683.3113889396 
47923, -675.3893181686 
47924, -693.0569316121 
47925, -567.6162522685 
47926, -531.1859997455 
47927, -476.6656774669 
47928, -531.2472108076 
47929, -532.5652241485 
47930, -479.1471356615 
47931, -534.8114743885 
47932, -587.5807497530 
47933, -711.1611847107 
47934, -768.4756799545 
47935, -507.9061419970 
47936, -656.7011017204 
47937, -775.9789964088 
47938, -446.0235313410 
47939, -672.7615232081 
47940, -743.8317791768 
47941, -816.8344215081 
47942, -553.7843067046 
47943, -906.4334641726 
47944, -667.0283472189 
47945, -801.0993667517 
47946, -750.1179742016 
47947, -863.8336938212 
47948, -886.3605245692 
47949, -821.5718590351 
47950, -739.9263724971 
47951, -774.0806939729 
47952, -782.8142379167 
47953, -1028.1987028743 
47954, -770.3087002783 
47955, -951.0219395137 
47956, -800.4775272508 
47957, -774.0731550391 
47958, -504.5907901399 
47959, -538.7857460686 
47960, -672.6658808597 
47961, -727.0458928327 
47962, -796.2993557499 
47963, -622.9955551404 
47964, -608.3252173256 
47965, -580.9400929416 
47966, -804.7053262782 
47967, -961.0717553525 
47968, -858.1659467410 
47969, -637.9591886378 
47970, -551.7188783911 
47971, -562.2422759615 
47972, -947.6954610415 
47973, -717.9953321483 
47974, -644.2445852768 
47975, -532.2579143817 
47976, -672.5251771531 
47977, -574.6876481031 
47978, -646.9550684619 
47979, -781.7215869997 
47980, -756.2061934886 
47981, -778.8947712922 
47982, -821.3304802287 
47983, -864.3264596223 
47984, -792.3913259905 
47985, -805.6833911583 
47986, -510.3174564692 
47987, -668.1189621265 
47988, -697.8150977703 
47989, -594.3145400055 
47990, -620.6283378069 
47991, -624.0167245799 
47992, -615.9542853903 
47993, -686.0064512498 
47994, -631.3204344597 
47995, -677.5863638756 
47996, -1177.0901739647 
47997, -813.4027250084 
47998, -818.8743744821 
47999, -722.9982729741 
48000, -953.3677486756 
48001, -1103.4127621400 
48002, -964.6122255144 
48003, -644.0632120990 
48004, -952.0958686455 
48005, -694.7323193920 
48006, -887.4832439397 
48007, -591.8022308828 
48008, -1032.4969289573 
48009, -554.7824799049 
48010, -682.9216063671 
48011, -520.2564879738 
48012, -699.1224221088 
48013, -660.8615311154 
48014, -681.5725285432 
48015, -715.8117560430 
48016, -634.4204230554 
48017, -614.2068275448 
48018, -614.6128314587 
48019, -920.1916703250 
48020, -752.0915885853 
48021, -653.5794284352 
48022, -641.4133511390 
48023, -463.0138412769 
48024, -633.5181765291 
48025, -926.8492224849 
48026, -792.0453601951 
48027, -830.0085335478 
48028, -779.5192833006 
48029, -816.4282428417 
48030, -719.6859362850 
48031, -833.1393254863 
48032, -902.0980720029 
48033, -750.1053949448 
48034, -771.5694988858 
48035, -668.9809303630 
48036, -705.6880168700 
48037, -751.8529206989 
48038, -781.4019774168 
48039, -703.6519817589 
48040, -743.2436465519 
48041, -662.8649184816 
48042, -866.4572359461 
48043, -879.8105492425 
48044, -691.3944285279 
48045, -606.1298810197 
48046, -717.7838726225 
48047, -672.7725505219 
48048, -653.6792883546 
48049, -577.3952615129 
48050, -518.5615924720 
48051, -513.7295657153 
48052, -581.9511857720 
48053, -542.1807381488 
48054, -696.1304526531 
48055, -546.9914139848 
48056, -809.3916881284 
48057, -603.6491323066 
48058, -654.5154010603 
48059, -764.2040526551 
48060, -662.3463631856 
48061, -665.1597782813 
48062, -636.1945056752 
48063, -645.9199790497 
48064, -621.6491056413 
48065, -634.7528333335 
48066, -652.7880891613 
48067, -488.9897749907 
48068, -577.1128624839 
48069, -590.6838874809 
48070, -549.7053009945 
48071, -469.9025112635 
48072, -621.6186274860 
48073, -841.3948784764 
48074, -1086.4881947813 
48075, -966.6793198937 
48076, -962.4022531092 
48077, -839.2506280375 
48078, -892.7869762413 
48079, -779.4660310728 
48080, -872.2786310689 
48081, -1077.9231996287 
48082, -930.4502142726 
48083, -503.4150907699 
48084, -806.4166523365 
48085, -784.2176160719 
48086, -635.9863185867 
48087, -1021.4052074209 
48088, -1090.8037461344 
48089, -742.4158584172 
48090, -901.5405730716 
48091, -987.7312610851 
48092, -1044.6114694403 
48093, -812.8408576965 
48094, -991.5990999468 
48095, -912.0782275941 
48096, -958.0060386250 
48097, -819.4320623832 
48098, -647.3918036131 
48099, -443.8709630430 
48100, -855.9714997552 
48101, -659.1041396970 
48102, -643.1138144343 
48103, -566.4699898208 
48104, -815.4961595618 
48105, -614.3173219189 
48106, -1043.0148659615 
48107, -667.6385442408 
48108, -989.9975219421 
48109, -1041.8966674075 
48110, -557.9184163955 
48111, -874.8266094645 
48112, -1143.7820298209 
48113, -1188.4309010803 
48114, -928.7925842196 
48115, -528.8861789819 
48116, -653.1451388814 
48117, -710.5889942856 
48118, -901.5082128640 
48119, -759.1074368303 
48120, -507.2963239695 
48121, -671.9389283867 
48122, -811.5409362707 
48123, -726.6750942909 
48124, -607.4648548633 
48125, -537.0617005329 
48126, -708.1227983923 
48127, -725.2775140926 
48128, -665.5718770841 
48129, -615.2843481453 
48130, -573.3850408205 
48131, -578.5393528488 
48132, -566.9518804968 
48133, -578.3339541820 
48134, -523.1603816298 
48135, -633.2100085378 
48136, -499.1818713410 
48137, -517.7127327854 
48138, -507.0187770527 
48139, -541.7623693701 
48140, -572.5036808060 
48141, -631.9486305238 
48142, -497.7915239290 
48143, -545.2651738104 
48144, -593.7638764013 
48145, -670.9288120719 
48146, -564.1664768674 
48147, -495.5148457469 
48148, -544.1691215031 
48149, -496.8121211992 
48150, -536.6635919515 
48151, -544.9038084780 
48152, -661.5327846415 
48153, -607.5742131358 
48154, -609.0735692951 
48155, -679.0141538044 
48156, -651.8956325215 
48157, -595.4859649996 
48158, -558.0342104071 
48159, -656.1720976574 
48160, -604.9668824801 
48161, -682.4851996761 
48162, -737.2927836432 
48163, -569.2592077616 
48164, -538.1365183190 
48165, -560.4024832460 
48166, -695.6064931026 
48167, -570.4114723603 
48168, -633.0157594973 
48169, -473.0311603462 
48170, -707.9590455164 
48171, -653.7049301948 
48172, -715.9602859611 
48173, -565.9377757923 
48174, -422.6310379884 
48175, -573.0289646504 
48176, -652.1604863242 
48177, -611.5860708520 
48178, -557.0222896022 
48179, -543.5900987045 
48180, -627.4229219394 
48181, -552.3072097907 
48182, -542.6152399760 
48183, -478.0728453074 
48184, -393.3870805200 
48185, -698.1765255660 
48186, -610.7406605939 
48187, -596.3060413515 
48188, -633.5615338638 
48189, -435.4318296437 
48190, -605.8460941984 
48191, -691.6724327334 
48192, -601.7278382127 
48193, -635.3651540424 
48194, -742.6831012643 
48195, -548.3492153639 
48196, -607.7984721175 
48197, -430.2005067928 
48198, -540.3495777837 
48199, -598.3038281795 
48200, -472.9218005976 
48201, -602.5859211607 
48202, -786.6546053209 
48203, -832.8146174725 
48204, -948.9902975756 
48205, -661.4611423501 
48206, -504.7373955567 
48207, -804.0035428797 
48208, -672.6044532322 
48209, -800.9387869694 
48210, -717.0608266066 
48211, -595.7222619379 
48212, -577.9698724671 
48213, -513.4411155636 
48214, -498.6266276431 
48215, -726.3201667473 
48216, -633.4217096074 
48217, -753.2900679871 
48218, -853.2745372442 
48219, -760.9602872987 
48220, -811.7296485867 
48221, -722.3428085882 
48222, -606.8800154817 
48223, -676.8020938987 
48224, -712.2826510279 
48225, -799.2523182984 
48226, -689.1948358596 
48227, -842.9975772473 
48228, -785.9471007145 
48229, -684.9805802916 
48230, -619.1381006729 
48231, -463.8078445758 
48232, -616.5248687614 
48233, -635.1638909524 
48234, -753.3050176691 
48235, -653.8974665378 
48236, -611.8539587047 
48237, -626.1636257513 
48238, -753.3420549156 
48239, -599.9670241626 
48240, -816.0818841319 
48241, -679.5530131033 
48242, -575.6071613246 
48243, -608.7381443553 
48244, -665.1704993990 
48245, -678.2489776891 
48246, -959.7717832714 
48247, -681.4929043557 
48248, -560.6426878475 
48249, -606.5639672969 
48250, -574.9670933265 
48251, -467.5314117638 
48252, -447.2636199541 
48253, -557.7661157999 
48254, -430.1319814669 
48255, -764.6474166943 
48256, -587.9557377012 
48257, -617.3964566886 
48258, -479.7666685335 
48259, -505.8520437976 
48260, -619.6346735215 
48261, -861.0482485141 
48262, -630.0028008936 
48263, -492.1716900860 
48264, -815.0936484918 
48265, -637.2020184616 
48266, -751.9348822537 
48267, -666.1617326601 
48268, -675.4812673943 
48269, -523.9159050170 
48270, -511.6322330684 
48271, -701.6484674087 
48272, -667.5118145655 
48273, -652.8579762393 
48274, -683.0048250218 
48275, -550.9572679419 
48276, -615.0711147952 
48277, -548.9859621291 
48278, -526.1480744197 
48279, -553.6516653057 
48280, -528.2858195702 
48281, -708.4347918926 
48282, -747.7482774782 
48283, -666.8693009392 
48284, -723.2017550667 
48285, -534.8129410029 
48286, -798.7221488452 
48287, -512.0194868311 
48288, -640.4512909813 
48289, -681.3607895992 
48290, -691.7134467179 
48291, -599.9383563532 
48292, -536.1558885557 
48293, -628.3182650233 
48294, -635.8551433304 
48295, -443.6068531348 
48296, -619.2628594857 
48297, -486.7739474477 
48298, -678.3350737853 
48299, -581.4308808782 
48300, -597.3149670937 
48301, -708.2730958833 
48302, -533.5184708422 
48303, -576.2693793794 
48304, -681.2968129695 
48305, -768.2490846254 
48306, -500.2152526312 
48307, -470.7339779756 
48308, -472.4543581713 
48309, -524.7830484089 
48310, -564.0559468241 
48311, -549.7094795401 
48312, -443.3190932973 
48313, -671.8787204642 
48314, -599.6272365538 
48315, -797.2669276776 
48316, -671.8286675260 
48317, -595.1794763500 
48318, -653.1287768229 
48319, -697.1253614350 
48320, -767.7338912538 
48321, -657.4379862577 
48322, -571.0481137703 
48323, -544.7298220467 
48324, -585.9543094757 
48325, -619.3393557384 
48326, -592.3997762647 
48327, -563.0689296987 
48328, -595.2609136327 
48329, -607.8812959803 
48330, -597.2190990279 
48331, -667.3856268982 
48332, -663.1667036685 
48333, -684.9591929808 
48334, -575.9817588753 
48335, -666.7589801881 
48336, -611.9540129652 
48337, -577.2415573129 
48338, -502.1770279548 
48339, -472.0091323791 
48340, -491.9064587142 
48341, -470.6507286676 
48342, -486.0933511090 
48343, -464.2738162912 
48344, -531.1474610646 
48345, -773.9069611716 
48346, -502.9602382189 
48347, -634.2386950837 
48348, -949.2136434576 
48349, -605.1795541911 
48350, -444.2026478002 
48351, -468.8567955816 
48352, -580.3478194222 
48353, -625.6070989786 
48354, -572.4008420675 
48355, -421.0200510775 
48356, -404.0899443348 
48357, -493.0232311335 
48358, -635.1034032305 
48359, -432.7499230378 
48360, -642.7054833685 
48361, -583.7626595162 
48362, -556.1591987709 
48363, -662.6554676796 
48364, -787.1448165176 
48365, -833.9433752495 
48366, -576.1744750773 
48367, -620.2379656209 
48368, -873.2882341273 
48369, -873.7999530770 
48370, -742.5764758512 
48371, -545.8918466517 
48372, -699.8828246448 
48373, -825.0245031209 
48374, -1067.1158763632 
48375, -464.9825474760 
48376, -523.7029733149 
48377, -746.0985364319 
48378, -648.3524662906 
48379, -552.2975392284 
48380, -626.7026815945 
48381, -707.6663778927 
48382, -807.2045128879 
48383, -881.8392203038 
48384, -596.5648264262 
48385, -626.3923087387 
48386, -592.1060838240 
48387, -718.5576669715 
48388, -631.3743115076 
48389, -796.3973583157 
48390, -645.4977447567 
48391, -650.1412039605 
48392, -694.4724583730 
48393, -579.2115054613 
48394, -585.2707131206 
48395, -776.6256495628 
48396, -747.3195933194 
48397, -657.9279555837 
48398, -614.5996076496 
48399, -639.5226743035 
48400, -665.1452811041 
48401, -792.5363156528 
48402, -563.3997717338 
48403, -523.1144974815 
48404, -532.0261334307 
48405, -500.8669552229 
48406, -767.5921089018 
48407, -654.2403824236 
48408, -741.0245592153 
48409, -736.1924644715 
48410, -952.2202323624 
48411, -976.8004798122 
48412, -892.5930743316 
48413, -694.3968273651 
48414, -705.5580722418 
48415, -802.3774822151 
48416, -789.6059301520 
48417, -605.3369599106 
48418, -590.7653350158 
48419, -656.9931801759 
48420, -684.2662772419 
48421, -628.6452559208 
48422, -560.1311059200 
48423, -519.6749436002 
48424, -656.0603271187 
48425, -703.4791983833 
48426, -693.3380727450 
48427, -820.4343964308 
48428, -616.8806203892 
48429, -1003.4322694195 
48430, -660.5710429315 
48431, -849.7294779348 
48432, -761.9869922570 
48433, -864.3184879826 
48434, -814.2936000738 
48435, -510.7946238178 
48436, -637.0223232592 
48437, -718.6820092114 
48438, -928.7098933536 
48439, -676.8755791053 
48440, -595.1632202216 
48441, -677.3570611971 
48442, -720.0140810527 
48443, -794.5291435497 
48444, -802.7257417554 
48445, -618.3848038707 
48446, -730.0576893434 
48447, -723.7249245961 
48448, -717.0321144785 
48449, -667.6331619260 
48450, -581.6297484774 
48451, -817.0538101187 
48452, -594.8234213185 
48453, -715.8337184795 
48454, -569.1265417326 
48455, -522.9070503875 
48456, -660.8942522660 
48457, -576.1215894963 
48458, -775.7043783627 
48459, -721.0529904407 
48460, -827.3877365447 
48461, -638.6235525201 
48462, -782.3642789450 
48463, -790.3719661442 
48464, -577.4766823362 
48465, -760.7611098854 
48466, -643.6659926271 
48467, -687.8206868801 
48468, -719.2289058795 
48469, -671.5093971721 
48470, -695.4015445989 
48471, -715.7380844924 
48472, -862.1924350344 
48473, -627.9210498236 
48474, -793.8066221006 
48475, -714.9278833515 
48476, -740.5922479427 
48477, -829.3693555733 
48478, -721.0234488082 
48479, -748.1062416910 
48480, -837.0172862979 
48481, -801.7752813040 
48482, -523.4283406638 
48483, -660.0364123251 
48484, -759.7172821267 
48485, -720.4767604406 
48486, -810.0566837491 
48487, -760.3638189259 
48488, -653.4274321863 
48489, -677.9941674749 
48490, -713.5160936544 
48491, -697.9335919965 
48492, -640.4166944881 
48493, -562.4324136174 
48494, -398.4694383041 
48495, -980.7085151783 
48496, -837.2702861003 
48497, -855.2790603673 
48498, -879.6792193693 
48499, -751.7258958870 
48500, -791.3535321745 
48501, -807.1921098238 
48502, -651.9129148563 
48503, -601.2422430622 
48504, -672.0690324166 
48505, -693.2119288095 
48506, -756.7243595830 
48507, -741.5591560897 
48508, -818.2014777000 
48509, -748.0163470155 
48510, -1097.1600436456 
48511, -663.9504228219 
48512, -683.2443341470 
48513, -837.3587298741 
48514, -711.0757598658 
48515, -866.0012064019 
48516, -648.3148601254 
48517, -880.3647670996 
48518, -799.9392646418 
48519, -556.5564041384 
48520, -657.8892255680 
48521, -658.1966444075 
48522, -827.9578265085 
48523, -911.9577300022 
48524, -721.4247164418 
48525, -666.9731320888 
48526, -623.0361118337 
48527, -769.1471894426 
48528, -642.4062206545 
48529, -676.9404941255 
48530, -774.4443916589 
48531, -656.2666536162 
48532, -741.2148114826 
48533, -536.0517347688 
48534, -726.7349545252 
48535, -584.8951804473 
48536, -1110.2814978424 
48537, -786.7605968635 
48538, -926.4835579209 
48539, -708.4235983409 
48540, -686.6059769732 
48541, -832.8074622506 
48542, -658.9547807005 
48543, -677.0086131718 
48544, -766.7722010490 
48545, -807.4175392223 
48546, -709.6364828872 
48547, -599.8906905152 
48548, -579.6228598760 
48549, -524.2491965675 
48550, -668.5392645567 
48551, -648.1352952262 
48552, -599.1601808879 
48553, -904.8231039061 
48554, -695.8479348047 
48555, -701.7437700122 
48556, -651.4759903885 
48557, -636.0850498136 
48558, -567.3509798365 
48559, -564.2532327168 
48560, -644.5171460422 
48561, -709.0283289340 
48562, -644.7125940443 
48563, -513.6253889995 
48564, -543.0951724364 
48565, -626.6842129291 
48566, -699.6101683087 
48567, -615.6133981011 
48568, -652.7032292967 
48569, -584.2720724612 
48570, -672.5481816695 
48571, -669.2344695575 
48572, -669.5043764566 
48573, -771.2305244497 
48574, -708.0420643321 
48575, -728.0261123127 
48576, -578.7097262147 
48577, -598.7359637820 
48578, -699.8290841574 
48579, -592.6437411719 
48580, -597.8059522001 
48581, -592.5891671674 
48582, -493.2990212145 
48583, -584.6318869395 
48584, -489.5564879792 
48585, -792.2917174376 
48586, -951.0241804736 
48587, -787.5730264763 
48588, -707.1637867063 
48589, -657.1782649341 
48590, -808.4304447951 
48591, -783.6964037285 
48592, -870.4102176864 
48593, -893.3910160775 
48594, -768.1520262816 
48595, -614.5730322965 
48596, -830.5539615872 
48597, -712.8307055656 
48598, -796.4641923252 
48599, -835.2140601736 
48600, -543.6829239318 
48601, -735.8945324013 
48602, -605.7905774051 
48603, -608.1584459621 
48604, -682.2762174722 
48605, -518.9167456629 
48606, -692.2241380468 
48607, -834.1340704593 
48608, -652.0588013224 
48609, -705.6998386280 
48610, -641.6361325792 
48611, -719.0949733159 
48612, -617.9771507634 
48613, -680.1697004174 
48614, -578.0698561399 
48615, -710.2047506134 
48616, -683.4198276403 
48617, -804.0140410673 
48618, -771.7662960585 
48619, -897.6837826837 
48620, -871.6542668859 
48621, -658.9846281754 
48622, -621.8606396065 
48623, -725.1942379893 
48624, -923.8383356418 
48625, -811.9488756786 
48626, -742.5384512668 
48627, -577.3693688958 
48628, -763.1163741115 
48629, -692.9869394352 
48630, -721.9888649904 
48631, -513.3738701168 
48632, -699.3845523915 
48633, -744.9786333265 
48634, -657.4628631180 
48635, -805.1665580052 
48636, -1171.9008729184 
48637, -1011.9970448443 
48638, -710.0771202129 
48639, -1148.0061788401 
48640, -1174.2044916717 
48641, -1074.6774408244 
48642, -862.7274769529 
48643, -592.7910002792 
48644, -977.4121855709 
48645, -711.5474331653 
48646, -1003.7105327671 
48647, -711.4768942696 
48648, -516.3968894352 
48649, -689.0571571771 
48650, -615.3870115596 
48651, -652.2649553130 
48652, -512.1362819989 
48653, -540.9902064837 
48654, -755.7727793430 
48655, -724.2018049501 
48656, -527.6285655786 
48657, -569.9635731339 
48658, -741.7700574798 
48659, -707.5615861109 
48660, -620.4605382378 
48661, -591.7662942996 
48662, -616.5011863637 
48663, -719.8537774200 
48664, -568.0778940904 
48665, -570.1556570185 
48666, -763.2731307612 
48667, -912.3969040150 
48668, -770.0218297358 
48669, -543.0682848659 
48670, -846.8360027909 
48671, -813.9485987233 
48672, -1049.5214675298 
48673, -1079.2282566644 
48674, -774.8139563264 
