0 0 0 0 0 0 0 0 0 0 0 0 0 0.0038342449 0 0.0349629199 0.0028842333 0 0 0 0.0018125694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9528105558 0 0 0 0 0 0 0 0 0 0.0036954768 
0 0 0 0 0 0 0 0 0 0 0 0 0.0097020723 0.0743842255 0 0.1236853258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0046234131 0 0 0 0 0.7876049633 0 0 0 0 0 0 0 0 0 0 
0.0150962163 0 0 0 0.0249067077 0 0 0 0 0 0 0 0 0 0 0 0.6126843516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1100179100 0 0 0 0 0.2372948145 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0.0097627165 0 0 0 0 0 0 0 0.6284198755 0 0 0 0 0 0 0 0 0.3618174080 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0.0277090389 0 0 0 0.0027749834 0 0.0257336655 0 0 0.3498148993 0 0 0 0 0 0 0 0.1982213319 0 0 0.0019356204 0.0127506090 0 0 0 0.0898084191 0 0 0 0 0.0341992839 0 0 0.1776607787 0.0117037571 0 0 0 0 0.0676876129 0 0 0 
0 0 0 0 0 0 0 0.0434079252 0 0 0 0 0 0 0 0 0.3030730542 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1730088583 0 0 0 0 0 0.4805101623 0 0 0 0 0 0 0 0 0 0 
0 0 0.2469916106 0 0 0 0.0009085324 0 0 0 0 0 0 0.0683495262 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0658236406 0 0 0 0 0.0105604171 0 0 0.6051364819 0 0 0 0 0 0.0022297913 0 0 0 0 
0 0 0 0 0 0 0 0 0 0.0035790893 0 0 0 0 0 0 0 0.0119088876 0 0 0 0 0.0028414244 0 0.1539523286 0.0309515178 0.7448768298 0 0 0 0 0 0 0 0.0026891931 0 0 0.0200412612 0 0 0 0 0 0.0048276410 0 0 0 0.0243318272 0 0 
0 0 0 0 0 0 0.0071955578 0 0 0 0 0 0 0.8009348412 0 0.0040560255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1878135756 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.7969958357 0 0 0 0 0 0 0.0232230092 0 0 0.1751321858 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0046489693 0 0 0 
0.0270871499 0 0 0 0 0 0 0 0 0 0 0 0 0.0240945590 0 0.0080162252 0.2776817212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5383476203 0 0 0 0 0 0 0 0.0766535004 0 0 0 0 0 0.0286473231 0 0 0 0.0194719009 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0098542706 0 0 0 0 0.9901457294 0 0 0 0 0 0 0 0 0 0 
0 0 0.0036091636 0 0 0 0 0 0 0 0 0 0.0022755620 0 0 0 0.0619782460 0 0 0 0.0259031687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1334412236 0 0 0 0 0.0192926119 0.7535000241 0 0 0 0 
0 0 0.0078466885 0 0 0 0 0 0.0011764916 0 0.2260218262 0 0 0.2675138118 0 0.0007841309 0 0 0.0815834655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4150735854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
